zip,leaid
43351,3910024
43351,3910024
43351,3910024
43351,3910024
43351,3910024
43351,3910024
43351,3910024
43326,3910025
43326,3910025
43326,3910025
43326,3910025
43326,3910025
43326,3910025
43326,3910025
43326,3910025
45662,3910026
45662,3910026
45662,3910026
45662,3910027
45662,3910027
45662,3910027
45662,3910027
45662,3910027
45662,3910027
45662,3910027
45662,3910027
45662,3910027
45662,3910027
44270,3910028
44270,3910028
44270,3910028
44270,3910028
44281,3910029
44281,3910029
44281,3910029
44281,3910029
44281,3910029
44281,3910029
44281,3910029
45822,3910030
45822,3910030
45822,3910030
45822,3910030
45822,3910030
45822,3910030
45822,3910030
45860,3910031
45860,3910031
44691,3910032
44677,3910032
44691,3910032
44691,3910032
44691,3910032
44691,3910032
44691,3910032
44691,3910032
44691,3910032
44691,3910032
44691,3910032
44691,3910033
44287,3910033
44287,3910033
44287,3910033
73741,4000013
73741,4000013
73741,4000013
73741,4000013
73624,4000014
73624,4000014
73669,4000015
73669,4000015
73669,4000015
73669,4000015
74651,4000020
74651,4000020
74072,4000021
74072,4000021
74072,4000021
74720,4002370
74720,4002370
74720,4002370
74820,4002430
74820,4002430
74820,4002430
74820,4002430
74820,4002430
74820,4002430
74330,4002460
74330,4002460
74330,4002460
74331,4002520
74331,4002520
74824,4002550
74824,4002550
74521,4002580
73002,4002670
73002,4002670
73002,4002670
73716,4002720
73716,4002720
74825,4002760
74825,4002760
74131,4002790
73522,4002850
73521,4002850
73522,4002850
73522,4002850
73522,4002850
73522,4002850
73521,4002850
73522,4002850
73522,4002850
73717,4002880
73717,4002880
73717,4002880
73717,4002880
73717,4002880
73731,4002880
73726,4002880
73726,4002880
73004,4002910
73004,4002910
73004,4002910
73005,4003000
73005,4003000
73005,4003000
73005,4003000
73005,4003000
74063,4003010
74523,4003060
74523,4003060
74523,4003060
74557,4003060
74557,4003060
73620,4003120
73620,4003120
73620,4003120
73402,4003180
73402,4003180
73402,4003180
73402,4003180
73402,4003180
73402,4003180
73402,4003180
73402,4003180
73402,4003180
74901,4003210
74901,4003210
74901,4003210
73832,4003240
73832,4003240
74826,4003300
74826,4003300
74525,4003360
74525,4003360
74525,4003360
74525,4003360
74525,4003360
74001,4003450
73931,4003510
73931,4003510
73036,4003540
74002,4003570
74002,4003570
74002,4003570
74003,4003630
74005,4003630
74003,4003630
74005,4003630
74005,4003630
74006,4003630
74005,4003630
74005,4003630
74006,4003630
74003,4003630
74006,4003630
74005,4003630
74722,4003660
74722,4003660
74722,4003660
74859,4003690
73932,4003750
73932,4003750
74421,4003810
74421,4003810
74421,4003810
74948,4003840
74960,4003870
74723,4003930
74723,4003930
74107,4004020
74107,4004020
74107,4004020
73008,4004110
73008,4004110
73008,4004110
73008,4004110
74801,4004230
74801,4004230
74801,4004230
73562,4004350
73562,4004350
74630,4004360
74630,4004360
73501,4004470
74008,4004500
74008,4004500
74008,4004500
74008,4004500
74008,4004500
74008,4004500
74631,4004630
74631,4004630
74631,4004630
74631,4004630
74631,4004630
73526,4004650
73526,4004650
73010,4004680
73010,4004680
73010,4004680
74333,4004830
74333,4004830
74333,4004830
74333,4004830
73933,4004860
73933,4004860
74930,4004950
74930,4004950
74930,4004950
74829,4005000
74829,4005000
73006,4005010
73006,4005010
73006,4005010
73006,4005010
74727,4005040
74727,4005040
74727,4005040
74830,4005130
74830,4005130
74009,4005160
74422,4005190
74422,4005190
74423,4005280
74423,4005280
74632,4005310
74632,4005310
73012,4005340
73012,4005340
73010,4005400
73010,4005400
73010,4005400
74464,4005430
74010,4005460
74010,4005460
74010,4005460
74010,4005460
74010,4005460
74012,4005490
74012,4005490
74011,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74012,4005490
74011,4005490
74014,4005490
74011,4005490
74011,4005490
74012,4005490
74011,4005490
74011,4005490
74012,4005490
74012,4005490
74728,4005520
74728,4005520
74728,4005520
74728,4005520
74955,4005580
73834,4005760
73834,4005760
73834,4005760
74571,4005820
74571,4005820
74633,4005850
73722,4005910
73722,4005910
73625,4005970
73625,4005970
74837,4006000
74837,4006000
74831,4006030
74820,4006060
74821,4006060
74821,4006060
74821,4006060
74820,4006060
73527,4006120
73527,4006120
73527,4006120
73527,4006120
74729,4006150
74729,4006150
74730,4006180
74730,4006180
73014,4006240
73014,4006240
73014,4006240
74531,4006270
74531,4006270
74932,4006330
74932,4006330
74425,4006390
74425,4006390
74533,4006420
74533,4006420
73724,4006480
73724,4006480
73626,4006510
73626,4006510
73015,4006630
73015,4006630
73015,4006630
74832,4006690
74832,4006690
73627,4006750
73627,4006750
73016,4006810
73016,4006810
74859,4006850
74859,4006850
74859,4006850
74015,4006870
74015,4006870
74015,4006870
74015,4006870
74931,4006930
74931,4006930
73017,4006960
73017,4006960
74955,4007140
74955,4007140
73055,4007170
73055,4007170
74834,4007290
74834,4007290
74834,4007290
74834,4007290
73528,4007320
73528,4007320
74426,4007350
74426,4007350
74426,4007350
74426,4007350
74016,4007380
74016,4007380
74016,4007380
74016,4007380
73728,4007410
73728,4007410
73728,4007410
73628,4007500
73628,4007500
73018,4007560
73018,4007560
73018,4007560
73018,4007560
73018,4007560
73018,4007560
73018,4007560
73020,4007620
73020,4007620
73020,4007620
73020,4007620
73020,4007620
73066,4007620
73020,4007620
73020,4007620
73020,4007620
74337,4007670
74337,4007670
74337,4007670
74337,4007670
73754,4007710
73754,4007710
73754,4007710
74017,4007740
74017,4007740
74017,4007740
74017,4007740
74017,4007740
74017,4007740
74017,4007740
74536,4007800
74536,4007800
74331,4008010
74020,4008040
74020,4008040
74020,4008040
74020,4008040
74020,4008040
73601,4008070
73601,4008070
73601,4008070
73601,4008070
73601,4008070
74538,4008130
74538,4008130
74538,4008130
74733,4008220
74733,4008220
74733,4008220
74733,4008220
74338,4008250
74338,4008250
73432,4008310
73432,4008310
74021,4008370
74021,4008370
74021,4008370
74021,4008370
73529,4008460
73529,4008460
73529,4008460
73529,4008460
73529,4008460
74339,4008490
74339,4008490
74339,4008490
74022,4008610
74022,4008610
73632,4008640
73632,4008640
73632,4008640
74538,4008730
73730,4008790
73730,4008790
74429,4008850
74429,4008850
74429,4008850
74429,4008850
74429,4008850
73027,4008940
73027,4008940
73028,4009000
73028,4009000
73028,4009000
73129,4009060
73129,4009060
73129,4009060
73129,4009060
74430,4009090
74430,4009090
73141,4009150
74023,4009240
74023,4009240
74023,4009240
74023,4009240
74023,4009240
74023,4009240
74023,4009240
73029,4009300
73029,4009300
74960,4009360
74851,4009390
74851,4009390
74851,4009390
73036,4009420
74026,4009450
74026,4009450
73530,4009480
73530,4009480
73030,4009510
73030,4009510
73030,4009510
73003,4009570
73003,4009570
73003,4009570
74027,4009660
74027,4009660
74745,4009720
74028,4009750
74028,4009750
74431,4009780
74431,4009780
74431,4009780
74029,4009810
74029,4009810
74029,4009810
73031,4009870
73031,4009870
73031,4009870
73401,4009910
73401,4009910
73401,4009910
73401,4009910
73734,4010050
73734,4010050
73735,4010170
73735,4010170
74030,4010200
74030,4010200
74030,4010200
73532,4010260
73532,4010260
73534,4010290
73534,4010290
73534,4010290
73534,4010290
73534,4010290
73534,4010290
73534,4010290
73534,4010290
73534,4010290
73534,4010290
74701,4010350
74701,4010350
74701,4010350
74701,4010350
74701,4010350
74701,4010350
74839,4010410
74839,4010410
74734,4010440
74734,4010440
73033,4010470
73033,4010470
74840,4010500
74840,4010500
74960,4010560
73013,4010590
73034,4010590
73034,4010590
73013,4010590
73013,4010590
73034,4010590
73034,4010590
73013,4010590
73034,4010590
73034,4010590
73034,4010590
73003,4010590
73034,4010590
73034,4010590
73034,4010590
73013,4010590
73013,4010590
73034,4010590
73013,4010590
73003,4010590
73013,4010590
73036,4010650
73036,4010650
73036,4010650
73036,4010650
73036,4010650
73036,4010650
73036,4010650
73537,4010680
73537,4010680
73538,4010710
73538,4010710
73538,4010710
73644,4010740
73644,4010740
73644,4010740
73644,4010740
73644,4010740
73644,4010740
73035,4010860
73035,4010860
73035,4010860
73533,4010890
73533,4010890
73701,4010920
73701,4010920
73703,4010920
73703,4010920
73701,4010920
73701,4010920
73701,4010920
73703,4010920
73701,4010920
73703,4010920
73703,4010920
73701,4010920
73701,4010920
73703,4010920
73703,4010920
73703,4010920
73645,4011040
73645,4011040
74432,4011160
74432,4011160
74432,4011160
74432,4011160
74432,4011160
74343,4011250
74343,4011250
73737,4011280
73737,4011280
73737,4011280
74935,4011400
73840,4011430
73840,4011430
74525,4011450
73540,4011520
73937,4011580
73937,4011580
73541,4011700
73541,4011700
73541,4011700
73501,4011760
74736,4011850
73938,4011880
73938,4011880
74434,4011970
74434,4011970
74434,4011970
74434,4011970
73841,4012000
73841,4012000
73435,4012060
73435,4012060
74031,4012090
74031,4012090
74031,4012090
73542,4012150
73542,4012150
73542,4012150
73542,4012150
73842,4012180
73842,4012180
73018,4012210
74501,4012240
74735,4012300
74735,4012300
73843,4012330
73843,4012330
74936,4012390
74936,4012390
73738,4012420
73738,4012420
73932,4012450
73040,4012570
73040,4012570
73040,4012570
73543,4012630
73543,4012630
74032,4012690
74032,4012690
74033,4012720
74033,4012720
74033,4012720
74728,4012750
74743,4012840
73939,4012870
73939,4012870
74435,4012900
74435,4012900
73042,4013080
73042,4013080
74880,4013140
74880,4013140
73546,4013200
73546,4013200
74464,4013230
73529,4013260
73547,4013290
73547,4013290
73547,4013290
74738,4013320
74738,4013320
73448,4013380
74801,4013500
74345,4013530
74345,4013530
74345,4013530
74345,4013530
73044,4013560
73044,4013560
73044,4013560
73044,4013560
73044,4013560
73044,4013560
73942,4013590
73942,4013590
73942,4013590
73942,4013590
73942,4013590
73942,4013590
73942,4013590
74028,4013600
74546,4013620
74546,4013620
73650,4013650
73650,4013650
73650,4013650
74845,4013680
74845,4013680
73944,4013740
73944,4013740
74525,4013830
73045,4013890
73045,4013890
73045,4013890
73045,4013890
73045,4013890
74547,4013920
74547,4013920
74547,4013920
74436,4013950
74436,4013950
74436,4013950
74740,4014080
74740,4014080
74740,4014080
74501,4014100
73438,4014130
73438,4014130
73438,4014130
74937,4014160
74937,4014160
73742,4014340
73742,4014340
73742,4014340
74437,4014370
74437,4014370
74437,4014370
74403,4014520
74401,4014520
74403,4014520
74403,4014520
73047,4014610
73047,4014610
73047,4014610
74438,4014670
74428,4014670
73651,4014700
73651,4014700
73651,4014700
73651,4014700
74939,4014730
74848,4014790
74848,4014790
74848,4014790
74848,4014790
74964,4014820
73550,4014850
73550,4014850
73550,4014850
74728,4014890
74035,4014970
74035,4014970
74035,4014970
73945,4015090
73945,4015090
74940,4015120
74940,4015120
74743,4015210
74743,4015210
74743,4015210
74743,4015210
74441,4015240
74441,4015240
74441,4015240
73048,4015290
73048,4015290
73048,4015290
74745,4015370
74745,4015370
74745,4015370
74745,4015370
74745,4015370
73552,4015420
73552,4015420
74442,4015450
74442,4015450
74036,4015480
74036,4015480
74036,4015480
74346,4015690
74346,4015690
74346,4015690
74037,4015720
74037,4015720
74037,4015720
74037,4015720
74037,4015720
74037,4015720
74037,4015720
74038,4015750
73049,4015840
73049,4015840
73049,4015840
74884,4015900
74018,4015930
74347,4015990
74347,4015990
74347,4015990
74641,4016050
74039,4016170
74039,4016170
74039,4016170
74365,4016320
74941,4016350
74941,4016350
74349,4016380
74349,4016380
73947,4016410
73947,4016410
74451,4016440
74063,4016470
74041,4016500
74041,4016500
74604,4016530
73750,4016560
73750,4016560
73750,4016560
73439,4016590
73439,4016590
73439,4016590
74552,4016620
74552,4016620
74553,4016650
74553,4016650
74849,4016710
74849,4016710
74849,4016710
74554,4016720
73753,4016740
73753,4016740
74643,4017020
74643,4017020
74555,4017040
74820,4017190
74820,4017190
74820,4017190
73848,4017220
73848,4017220
73848,4017220
73507,4017250
73505,4017250
73505,4017250
73505,4017250
73501,4017250
73501,4017250
73505,4017250
73505,4017250
73505,4017250
73501,4017250
73505,4017250
73505,4017250
73505,4017250
73505,4017250
73505,4017250
73502,4017250
73505,4017250
73505,4017250
73505,4017250
73507,4017250
73505,4017250
73505,4017250
73507,4017250
73501,4017250
73501,4017250
73507,4017250
73502,4017250
73505,4017250
73507,4017250
73501,4017250
73503,4017250
73501,4017250
73505,4017250
73507,4017250
73505,4017250
73507,4017250
73505,4017250
73505,4017250
73507,4017250
73501,4017250
73507,4017250
73505,4017250
73505,4017250
73507,4017250
74942,4017280
74942,4017280
74368,4017310
73654,4017370
73654,4017370
73654,4017370
74043,4017520
73051,4017580
73051,4017580
73051,4017580
74445,4017610
74954,4017700
74047,4017760
74047,4017760
74047,4017760
74435,4017820
73052,4017850
73052,4017850
73052,4017850
73071,4017880
73071,4017880
73071,4017880
74352,4018000
74352,4018000
74352,4018000
73443,4018090
73443,4018090
73443,4018090
73443,4018090
74067,4018240
73655,4018270
73655,4018270
73053,4018390
73053,4018390
73053,4018390
74441,4018420
74464,4018480
74728,4018570
73054,4018630
73054,4018630
73054,4018630
74852,4018660
74852,4018660
73446,4018700
73446,4018700
73446,4018700
73554,4018780
73554,4018780
73554,4018780
74044,4018840
74044,4018840
74044,4018840
73447,4018870
73014,4018900
74945,4018960
73448,4018990
73448,4018990
73448,4018990
73055,4019080
73055,4019080
73055,4019080
74960,4019200
74859,4019260
74859,4019260
74854,4019290
74854,4019290
74854,4019290
73057,4019380
73057,4019380
73057,4019380
74944,4019410
74944,4019410
74502,4019440
74502,4019440
74502,4019440
74502,4019440
74502,4019440
74502,4019440
74502,4019440
74501,4019440
74502,4019440
74502,4019440
74502,4019440
74604,4019500
74842,4019530
74842,4019530
74851,4019560
74851,4019560
74851,4019560
73759,4019620
73759,4019620
74855,4019680
74855,4019680
74855,4019680
73644,4019800
73644,4019800
74354,4019860
74354,4019860
74354,4019860
74354,4019860
74354,4019860
74354,4019860
74354,4019860
74354,4019860
73010,4019890
73150,4019950
73110,4019950
73130,4019950
73110,4019950
73115,4019950
73115,4019950
73110,4019950
73115,4019950
73135,4019950
73110,4019950
73135,4019950
73121,4019950
73110,4019950
73130,4019950
73110,4019950
73110,4019950
73115,4019950
73110,4019950
73110,4019950
73165,4019950
73145,4019950
73130,4019950
73115,4019950
73110,4019950
73115,4019950
73110,4019950
73450,4019980
73450,4019980
74046,4020010
74856,4020040
74856,4020040
73111,4020080
73111,4020080
73111,4020080
73059,4020100
73059,4020100
73059,4020100
74946,4020160
74947,4020190
73160,4020250
73159,4020250
73160,4020250
73160,4020250
73160,4020250
73159,4020250
73160,4020250
73160,4020250
73160,4020250
73139,4020250
73160,4020250
73159,4020250
73170,4020250
73160,4020250
73160,4020250
73160,4020250
73160,4020250
73160,4020250
73170,4020250
73170,4020250
73160,4020250
73170,4020250
73170,4020250
73170,4020250
73160,4020250
73170,4020250
73135,4020250
73852,4020280
73852,4020280
73852,4020280
74445,4020310
74445,4020310
74445,4020310
73061,4020340
73061,4020340
74338,4020430
74848,4020460
74848,4020460
74047,4020550
74047,4020550
74047,4020550
74557,4020640
74557,4020640
74948,4020880
74948,4020880
74948,4020880
73073,4020910
73073,4020910
74401,4020970
74401,4020970
74403,4020970
74401,4020970
74401,4020970
74401,4020970
74403,4020970
74403,4020970
74401,4020970
74403,4020970
74401,4020970
74401,4020970
74401,4020970
73064,4021000
73064,4021000
73064,4021000
73064,4021000
73064,4021000
73064,4021000
73064,4021000
73064,4021000
73853,4021030
73853,4021030
74558,4021120
73521,4021180
73521,4021180
73521,4021180
74884,4021360
74884,4021360
73065,4021510
73065,4021510
73065,4021510
74647,4021540
74647,4021540
74647,4021540
73067,4021600
73067,4021600
73067,4021600
73068,4021630
73068,4021630
73068,4021630
73068,4021630
73068,4021630
73069,4021720
73069,4021720
73071,4021720
73071,4021720
73069,4021720
73071,4021720
73071,4021720
73071,4021720
73069,4021720
73072,4021720
73069,4021720
73072,4021720
73069,4021720
73071,4021720
73069,4021720
73069,4021720
73072,4021720
73071,4021720
73071,4021720
73071,4021720
73071,4021720
73069,4021720
73071,4021720
73072,4021720
73071,4021720
73701,4021780
73701,4021780
74801,4021840
74960,4021870
74441,4021900
74048,4021930
74048,4021930
74048,4021930
74447,4021960
74023,4022160
73013,4022350
74359,4022410
74359,4022410
74359,4022410
74052,4022560
74052,4022560
73762,4022590
73762,4022590
73762,4022590
74446,4022620
74446,4022620
73763,4022650
73763,4022650
73763,4022650
73119,4022770
73007,4022770
73119,4022770
73129,4022770
73114,4022770
73107,4022770
73109,4022770
73108,4022770
73119,4022770
73111,4022770
73105,4022770
73117,4022770
73118,4022770
73117,4022770
73106,4022770
73119,4022770
73117,4022770
73106,4022770
73119,4022770
73084,4022770
73118,4022770
73107,4022770
73149,4022770
73109,4022770
73159,4022770
73118,4022770
73108,4022770
73159,4022770
73120,4022770
73112,4022770
73109,4022770
73109,4022770
73107,4022770
73111,4022770
73112,4022770
73107,4022770
73114,4022770
73111,4022770
73112,4022770
73117,4022770
73114,4022770
73111,4022770
73107,4022770
73115,4022770
73084,4022770
73139,4022770
73108,4022770
73111,4022770
73159,4022770
73118,4022770
73120,4022770
73119,4022770
73120,4022770
73108,4022770
73084,4022770
73119,4022770
73112,4022770
73129,4022770
73129,4022770
73084,4022770
73119,4022770
73141,4022770
73084,4022770
73159,4022770
73120,4022770
73107,4022770
73130,4022770
73120,4022770
73139,4022770
73114,4022770
73129,4022770
73110,4022770
73103,4022770
73131,4022770
73108,4022770
73120,4022770
73107,4022770
73116,4022770
73106,4022770
73106,4022770
73129,4022770
73102,4022770
73109,4022770
73112,4022770
73117,4022770
73106,4022770
74447,4022800
74447,4022800
74447,4022800
74447,4022800
74447,4022800
74450,4022830
74450,4022830
74030,4022860
74030,4022860
74535,4022890
74535,4022890
73560,4022920
73560,4022920
73756,4022950
73764,4022950
74053,4023040
74053,4023040
74053,4023040
73948,4023070
74362,4023190
74003,4023220
74055,4023280
74055,4023280
74055,4023280
74055,4023280
74055,4023280
74055,4023280
74055,4023280
74055,4023280
74055,4023280
74055,4023280
74860,4023340
74860,4023340
74951,4023370
74951,4023370
74951,4023370
74559,4023400
74559,4023400
73074,4023430
73074,4023430
73075,4023550
73075,4023550
73075,4023550
73075,4023550
73075,4023550
74056,4023580
74056,4023580
74056,4023580
74056,4023580
74058,4023610
74058,4023610
74058,4023610
74058,4023610
74647,4023700
74452,4023730
74059,4023800
74059,4023800
74059,4023800
74875,4023800
73077,4023850
73077,4023850
73077,4023850
74360,4023880
74360,4023880
74360,4023880
74821,4023910
73078,4023970
73078,4023970
73078,4023970
73018,4024150
74560,4024180
74560,4024180
73401,4024240
73401,4024240
73401,4024240
73949,4024270
74801,4024330
74868,4024360
74868,4024360
73773,4024510
73773,4024510
73773,4024510
74902,4024630
74902,4024630
74902,4024630
74604,4024690
74604,4024690
74601,4024690
74601,4024690
74601,4024690
74601,4024690
74601,4024690
74601,4024690
74601,4024690
74601,4024690
74604,4024690
74601,4024690
73766,4024720
73766,4024720
74455,4024840
74455,4024840
74953,4024870
74953,4024870
74953,4024870
74953,4024870
74864,4024930
74864,4024930
74864,4024930
74456,4025050
74456,4025050
74066,4025080
74060,4025170
74060,4025170
74060,4025170
74361,4025200
74361,4025200
74361,4025200
74361,4025200
74361,4025200
74361,4025200
73080,4025230
73080,4025230
73080,4025230
73122,4025290
73132,4025290
73132,4025290
73127,4025290
73008,4025290
73008,4025290
73122,4025290
73122,4025290
73112,4025290
73162,4025290
73127,4025290
73112,4025290
73008,4025290
73008,4025290
73122,4025290
73127,4025290
73122,4025290
73132,4025290
73132,4025290
73127,4025290
73008,4025290
73122,4025290
73162,4025290
73162,4025290
73132,4025290
73142,4025290
73162,4025290
74363,4025320
74363,4025320
74363,4025320
74561,4025410
74561,4025410
74061,4025470
74061,4025470
74061,4025470
74562,4025500
74562,4025500
74562,4025500
73455,4025530
74563,4025590
74563,4025590
73660,4025800
73660,4025800
73456,4025860
73456,4025860
73456,4025860
73768,4025920
73768,4025920
74062,4025950
74062,4025950
73036,4026010
73071,4026100
74960,4026250
74865,4026280
74865,4026280
74954,4026310
74954,4026310
74954,4026310
73082,4026550
73082,4026550
73082,4026550
74437,4026580
73565,4026610
73565,4026610
73565,4026610
74072,4026640
74072,4026640
74365,4026730
74365,4026730
74365,4026730
74955,4026790
74955,4026790
74955,4026790
74955,4026790
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74063,4026880
74066,4026910
74066,4026910
74132,4026910
74066,4026910
74066,4026910
74066,4026910
74066,4026910
74066,4026910
74066,4026910
74066,4026910
74867,4026940
74867,4026940
74565,4027000
74565,4027000
73662,4027060
73662,4027060
73662,4027060
73662,4027060
74460,4027090
74460,4027090
73663,4027240
73663,4027240
73663,4027240
74818,4027300
74818,4027300
74818,4027300
74818,4027300
74818,4027300
73664,4027330
73664,4027330
74017,4027390
74017,4027390
74017,4027390
74441,4027420
74956,4027450
73858,4027540
73858,4027540
73858,4027540
74801,4027570
74801,4027570
74801,4027570
74801,4027570
74801,4027570
74801,4027570
74801,4027570
74801,4027570
74652,4027630
74652,4027630
74701,4027640
74701,4027640
74701,4027640
74070,4027750
74070,4027750
74070,4027750
74070,4027750
74957,4027840
74957,4027840
74957,4027840
73566,4027930
73566,4027930
73566,4027930
74759,4027960
74759,4027960
74801,4027990
74366,4028110
74073,4028170
74073,4028170
74073,4028170
74073,4028170
74959,4028200
74959,4028200
74959,4028200
73458,4028350
73458,4028350
73567,4028590
73567,4028590
74461,4028620
74462,4028650
74462,4028650
74462,4028650
74076,4028680
74076,4028680
74076,4028680
74076,4028680
74076,4028680
74076,4028680
74076,4028680
74076,4028680
74076,4028680
74960,4028710
74960,4028710
74960,4028710
74960,4028710
74871,4028800
74871,4028800
73538,4028860
73942,4028920
74872,4028980
74872,4028980
74872,4028980
74569,4029010
74569,4029010
74840,4029040
74868,4029040
74079,4029070
74079,4029070
74079,4029070
74079,4029070
74570,4029100
74570,4029100
73086,4029160
73086,4029160
73086,4029160
73086,4029160
73666,4029310
73666,4029310
74761,4029340
74465,4029380
74464,4029380
74464,4029380
74464,4029380
74464,4029380
74464,4029380
74465,4029380
74571,4029400
74571,4029400
74571,4029400
73667,4029430
73667,4029430
74501,4029520
74873,4029610
74873,4029610
74873,4029610
74873,4029610
74873,4029610
74873,4029610
73568,4029640
73568,4029640
74471,4029670
73569,4029760
73949,4029820
73949,4029820
73459,4029850
73459,4029850
73062,4029886
73062,4029886
74017,4029970
73570,4030030
73570,4030030
73570,4030030
74637,4030048
74637,4030048
74637,4030048
73460,4030060
73460,4030060
73460,4030060
74740,4030090
74653,4030120
74653,4030120
74653,4030120
74454,4030197
74454,4030197
74114,4030240
74129,4030240
74147,4030240
74126,4030240
74110,4030240
74106,4030240
74115,4030240
74145,4030240
74106,4030240
74127,4030240
74126,4030240
74127,4030240
74110,4030240
74107,4030240
74128,4030240
74105,4030240
74105,4030240
74107,4030240
74129,4030240
74126,4030240
74126,4030240
74115,4030240
74126,4030240
74128,4030240
74110,4030240
74127,4030240
74127,4030240
74126,4030240
74135,4030240
74130,4030240
74129,4030240
74105,4030240
74107,4030240
74130,4030240
74107,4030240
74107,4030240
74127,4030240
74110,4030240
74107,4030240
74106,4030240
74129,4030240
74115,4030240
74112,4030240
74104,4030240
74104,4030240
74115,4030240
74106,4030240
74135,4030240
74115,4030240
74129,4030240
74128,4030240
74110,4030240
74105,4030240
74106,4030240
74105,4030240
74106,4030240
74135,4030240
74114,4030240
74115,4030240
74104,4030240
74128,4030240
74135,4030240
74112,4030240
74119,4030240
74112,4030240
74129,4030240
74105,4030240
74136,4030240
74115,4030240
74115,4030240
74128,4030240
74135,4030240
74145,4030240
74108,4030240
74115,4030240
74129,4030240
74105,4030240
74129,4030240
74133,4030240
74127,4030240
74572,4030270
74572,4030270
74370,4030290
73430,4030300
73430,4030300
73950,4030330
73950,4030330
74525,4030360
74525,4030360
74574,4030390
73089,4030420
73089,4030420
73089,4030420
73089,4030420
74447,4030450
73951,4030480
73951,4030480
74133,4030600
74012,4030600
74012,4030600
74134,4030600
74146,4030600
74133,4030600
74146,4030600
74133,4030600
74012,4030600
74133,4030600
74133,4030600
74134,4030600
74012,4030600
74133,4030600
73090,4030630
73090,4030630
74764,4030870
74764,4030870
74764,4030870
74820,4030960
74820,4030960
74868,4030990
74868,4030990
73091,4031020
73091,4031020
73091,4031020
73092,4031080
73092,4031080
74017,4031110
74868,4031110
74017,4031110
74962,4031140
74962,4031140
74962,4031140
73859,4031170
73859,4031170
73859,4031170
74301,4031290
74301,4031290
74301,4031290
74301,4031290
74301,4031290
74467,4031350
74467,4031350
74467,4031350
74467,4031350
74477,4031350
74468,4031380
73771,4031420
73771,4031420
73572,4031470
73572,4031470
73572,4031470
74878,4031500
74878,4031500
73461,4031590
73461,4031590
74469,4031650
74469,4031650
73024,4031670
73024,4031670
73093,4031710
73093,4031710
73093,4031710
73093,4031710
73772,4031770
73772,4031770
73772,4031770
74963,4031830
74964,4031860
74964,4031860
73773,4031950
73773,4031950
73773,4031950
73573,4031980
73573,4031980
73573,4031980
73095,4032010
73095,4032010
73095,4032010
73860,4032040
73860,4032040
73096,4032070
73096,4032070
73096,4032070
73096,4032070
73096,4032070
74470,4032130
74470,4032130
74470,4032130
74369,4032190
74369,4032190
74369,4032190
74880,4032220
74880,4032220
74880,4032220
74881,4032280
74881,4032280
74881,4032280
73127,4032370
73159,4032370
73127,4032370
73179,4032370
73179,4032370
73179,4032370
74965,4032400
74965,4032400
74965,4032400
74883,4032430
74883,4032430
74883,4032430
74884,4032460
74884,4032460
74884,4032460
74301,4032610
74301,4032610
74851,4032640
73075,4032670
74472,4032700
74577,4032730
74577,4032730
74365,4032760
74578,4032790
74578,4032790
74578,4032790
74437,4032880
74437,4032880
73463,4032940
73463,4032940
74966,4032970
74966,4032970
74464,4033090
73802,4033180
73802,4033180
73802,4033180
73802,4033180
73802,4033180
73802,4033180
73802,4033180
73802,4033180
73802,4033180
73801,4033180
74766,4033210
74766,4033210
74766,4033210
74370,4033240
74370,4033240
74370,4033240
73098,4033300
73098,4033300
73098,4033300
73098,4033300
74084,4033330
74084,4033330
74085,4033360
74085,4033360
74085,4033360
73939,4033390
73939,4033390
73939,4033390
73099,4033480
73099,4033480
73099,4033480
73099,4033480
73099,4033480
73099,4033480
73099,4033480
73099,4033480
73099,4033480
73099,4033480
73463,4033540
74960,4033600
74726,4033601
74726,4033601
73038,4033602
73038,4033602
73038,4033602
73009,4033603
73009,4033603
97344,4100003
97344,4100003
97310,4100004
97071,4100004
97303,4100009
97301,4100009
97496,4100011
97918,4100014
97918,4100014
97918,4100014
97026,4100015
97305,4100015
97381,4100015
97026,4100015
97026,4100015
97111,4100016
97148,4100016
97148,4100016
97305,4100017
97229,4100050
97006,4100050
97458,4100640
97458,4100640
97458,4100640
97458,4100640
97620,4100990
97901,4101020
97901,4101020
97406,4101050
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97389,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97321,4101120
97324,4101200
97101,4101230
97101,4101230
97101,4101230
97914,4101350
97058,4101355
97812,4101470
97812,4101470
97902,4101500
97520,4101560
97520,4101560
97520,4101560
97520,4101560
97520,4101560
97520,4101560
97520,4101560
97520,4101560
97711,4101590
97103,4101620
97103,4101620
97103,4101620
97103,4101620
97103,4101620
97813,4101660
97886,4101660
97886,4101660
97813,4101660
97814,4101710
97814,4101710
97814,4101710
97814,4101710
97814,4101710
97814,4101710
97833,4101710
97814,4101710
97884,4101740
97411,4101800
97411,4101800
97411,4101800
97106,4101830
97106,4101830
97106,4101830
