zip,leaid
21043,2400420
20794,2400420
20794,2400420
21227,2400420
21042,2400420
21227,2400420
21029,2400420
21620,2400450
21620,2400450
21635,2400450
21678,2400450
21651,2400450
21661,2400450
21661,2400450
21678,2400450
20832,2400480
20872,2400480
20876,2400480
20878,2400480
20906,2400480
20874,2400480
20895,2400480
20874,2400480
20878,2400480
20877,2400480
20871,2400480
20895,2400480
20817,2400480
20817,2400480
20906,2400480
20854,2400480
20832,2400480
20866,2400480
20814,2400480
20814,2400480
20854,2400480
20817,2400480
20903,2400480
20853,2400480
20878,2400480
20817,2400480
20866,2400480
20855,2400480
20904,2400480
20817,2400480
20851,2400480
20853,2400480
20876,2400480
20815,2400480
20871,2400480
20902,2400480
20855,2400480
20854,2400480
20850,2400480
20903,2400480
20872,2400480
20878,2400480
20878,2400480
20878,2400480
20853,2400480
20910,2400480
20905,2400480
20850,2400480
20852,2400480
20878,2400480
20853,2400480
20901,2400480
20874,2400480
20877,2400480
20877,2400480
20877,2400480
20904,2400480
20896,2400480
20906,2400480
20874,2400480
20902,2400480
20902,2400480
20833,2400480
20906,2400480
20854,2400480
20902,2400480
20901,2400480
20904,2400480
20902,2400480
20850,2400480
20902,2400480
20850,2400480
20882,2400480
20877,2400480
20853,2400480
20852,2400480
20853,2400480
20851,2400480
20902,2400480
20851,2400480
20855,2400480
20842,2400480
20910,2400480
20901,2400480
20879,2400480
20903,2400480
20901,2400480
20902,2400480
20832,2400480
20866,2400480
20853,2400480
20895,2400480
20901,2400480
20912,2400480
20837,2400480
20837,2400480
20854,2400480
20855,2400480
20852,2400480
20878,2400480
20854,2400480
20815,2400480
20895,2400480
20853,2400480
20853,2400480
20912,2400480
20910,2400480
20815,2400480
20874,2400480
20817,2400480
20860,2400480
20860,2400480
20815,2400480
20877,2400480
20904,2400480
20879,2400480
20906,2400480
20906,2400480
20877,2400480
20912,2400480
20910,2400480
20850,2400480
20878,2400480
20851,2400480
20906,2400480
20817,2400480
20814,2400480
20877,2400480
20879,2400480
20854,2400480
20906,2400480
20850,2400480
20816,2400480
20816,2400480
20904,2400480
20906,2400480
20853,2400480
20879,2400480
20904,2400480
20904,2400480
20854,2400480
20832,2400480
20816,2400480
20879,2400480
20910,2400480
20817,2400480
20850,2400480
20874,2400480
20850,2400480
20874,2400480
20852,2400480
20850,2400480
20815,2400480
20879,2400480
20872,2400480
20872,2400480
20901,2400480
20902,2400480
20850,2400480
20874,2400480
20874,2400480
20878,2400480
20904,2400480
20879,2400480
20879,2400480
20878,2400480
20872,2400480
20876,2400480
20904,2400480
20879,2400480
20854,2400480
20817,2400480
20905,2400480
20832,2400480
20901,2400480
20903,2400480
20878,2400480
20874,2400480
20855,2400480
20879,2400480
20905,2400480
20715,2400510
20785,2400510
20721,2400510
20783,2400510
20770,2400510
20710,2400510
20707,2400510
20785,2400510
20783,2400510
20748,2400510
20744,2400510
20785,2400510
20772,2400510
20744,2400510
20613,2400510
20745,2400510
20737,2400510
20705,2400510
20715,2400510
20747,2400510
20710,2400510
20710,2400510
20707,2400510
20715,2400510
20743,2400510
20613,2400510
20783,2400510
20705,2400510
20743,2400510
20743,2400510
20783,2400510
20784,2400510
20706,2400510
20743,2400510
20715,2400510
20784,2400510
20623,2400510
20783,2400510
20782,2400510
20735,2400510
20785,2400510
20747,2400510
20784,2400510
20748,2400510
20708,2400510
20747,2400510
20785,2400510
20743,2400510
20706,2400510
20708,2400510
20746,2400510
20770,2400510
20607,2400510
20743,2400510
20745,2400510
20745,2400510
20744,2400510
20746,2400510
20735,2400510
20772,2400510
20744,2400510
20744,2400510
20706,2400510
20745,2400510
20706,2400510
20748,2400510
20770,2400510
20613,2400510
20613,2400510
20743,2400510
20716,2400510
20607,2400510
20720,2400510
20705,2400510
20748,2400510
20748,2400510
20740,2400510
20781,2400510
20781,2400510
20744,2400510
20744,2400510
20708,2400510
20706,2400510
20735,2400510
20785,2400510
20743,2400510
20743,2400510
20715,2400510
20785,2400510
20772,2400510
20784,2400510
20783,2400510
20772,2400510
20707,2400510
20707,2400510
20783,2400510
20747,2400510
20744,2400510
20743,2400510
20706,2400510
20772,2400510
20705,2400510
20772,2400510
20785,2400510
20772,2400510
20748,2400510
20708,2400510
20764,2400510
20712,2400510
20782,2400510
20747,2400510
20782,2400510
20786,2400510
20708,2400510
20748,2400510
20745,2400510
20745,2400510
20745,2400510
20740,2400510
20748,2400510
20737,2400510
20772,2400510
20772,2400510
20716,2400510
20744,2400510
20745,2400510
20705,2400510
20746,2400510
20783,2400510
20737,2400510
20784,2400510
20706,2400510
20715,2400510
20710,2400510
20744,2400510
20748,2400510
20715,2400510
20706,2400510
20743,2400510
20746,2400510
20746,2400510
20770,2400510
20747,2400510
20735,2400510
20735,2400510
20744,2400510
20737,2400510
20747,2400510
20785,2400510
20706,2400510
20712,2400510
20715,2400510
20782,2400510
20745,2400510
20735,2400510
20746,2400510
20782,2400510
20716,2400510
20705,2400510
20716,2400510
20784,2400510
20747,2400510
20784,2400510
20716,2400510
20772,2400510
20745,2400510
20748,2400510
20748,2400510
20746,2400510
20747,2400510
20735,2400510
20744,2400510
20772,2400510
20785,2400510
20769,2400510
20772,2400510
20743,2400510
20784,2400510
20785,2400510
21666,2400540
21617,2400540
21617,2400540
21617,2400540
21623,2400540
21638,2400540
21666,2400540
21617,2400540
21666,2400540
21668,2400540
21668,2400540
21817,2400570
21817,2400570
21821,2400570
21824,2400570
21853,2400570
21838,2400570
21853,2400570
21866,2400570
21853,2400570
21871,2400570
21817,2400570
20650,2400600
20656,2400600
20660,2400600
20621,2400600
20653,2400600
20653,2400600
20634,2400600
20634,2400600
20636,2400600
20650,2400600
20650,2400600
20653,2400600
20635,2400600
20659,2400600
20659,2400600
20667,2400600
20690,2400600
20680,2400600
20653,2400600
20653,2400600
20659,2400600
20650,2400600
20659,2400600
20653,2400600
21652,2400630
21601,2400630
21601,2400630
21601,2400630
21601,2400630
21663,2400630
21663,2400630
21671,2400630
21673,2400630
21740,2400660
21742,2400660
21742,2400660
21740,2400660
21713,2400660
21713,2400660
21713,2400660
21719,2400660
21722,2400660
21722,2400660
21722,2400660
21740,2400660
21740,2400660
21740,2400660
21740,2400660
21742,2400660
21740,2400660
21713,2400660
21750,2400660
21750,2400660
21795,2400660
21740,2400660
21767,2400660
21742,2400660
21742,2400660
21742,2400660
21740,2400660
21758,2400660
21742,2400660
21740,2400660
21782,2400660
21783,2400660
21783,2400660
21783,2400660
21740,2400660
21740,2400660
21795,2400660
21740,2400660
21795,2400660
21795,2400660
21740,2400660
21783,2400660
21740,2400660
21742,2400660
21801,2400690
21801,2400690
21875,2400690
21801,2400690
21826,2400690
21801,2400690
21801,2400690
21837,2400690
21801,2400690
21837,2400690
21801,2400690
21801,2400690
21801,2400690
21850,2400690
21801,2400690
21801,2400690
21801,2400690
21830,2400690
21801,2400690
21801,2400690
21874,2400690
21811,2400720
21811,2400720
21863,2400720
21842,2400720
21851,2400720
21851,2400720
21851,2400720
21863,2400720
21863,2400720
21863,2400720
21811,2400720
21811,2400720
01005,2500001
01031,2500001
01452,2500001
01531,2500001
01068,2500001
01005,2500001
01562,2500002
01562,2500002
01562,2500002
01562,2500002
01515,2500002
01562,2500002
01562,2500002
01562,2500002
01562,2500002
01515,2500002
01077,2500013
01077,2500013
01077,2500013
01012,2500014
01032,2500014
02146,2500021
02142,2500022
02115,2500023
02653,2500024
01824,2500025
02115,2500026
01840,2500027
01119,2500028
02124,2500029
02038,2500030
01039,2500031
01841,2500032
01852,2500033
01945,2500034
02568,2500035
01609,2500036
01103,2500037
01433,2500038
02116,2500039
02045,2500040
02724,2500041
02119,2500042
02535,2500043
02575,2500043
01004,2500044
01613,2500045
02144,2500046
02351,2501650
02351,2501650
02351,2501650
02351,2501650
02351,2501650
02351,2501650
01720,2501680
01720,2501680
01720,2501680
01720,2501680
01720,2501680
01720,2501710
01720,2501710
02743,2501740
02743,2501740
01225,2501780
01220,2501780
01220,2501780
01220,2501780
01001,2501800
01030,2501800
01001,2501800
01001,2501800
01030,2501800
01001,2501800
01001,2501800
01913,2501860
01913,2501860
01913,2501860
01913,2501860
01913,2501860
01002,2501890
01002,2501890
01002,2501890
01002,2501890
01002,2501920
01002,2501920
01810,2501950
01810,2501950
01810,2501950
01810,2501950
01810,2501950
01810,2501950
01810,2501950
01810,2501950
02174,2501980
02174,2501980
02174,2501980
02174,2501980
02174,2501980
02174,2501980
02174,2501980
02174,2501980
02174,2501980
01430,2502040
01473,2502040
01430,2502040
01473,2502040
01430,2502040
01466,2502040
01721,2502100
01721,2502100
01721,2502100
01721,2502100
01752,2502110
01331,2502160
01331,2502160
01331,2502160
01368,2502160
01331,2502160
01331,2502160
01331,2502160
01368,2502160
01331,2502160
02703,2502190
02703,2502190
02703,2502190
02703,2502190
02703,2502190
02703,2502190
02703,2502190
02703,2502190
02703,2502190
02703,2502190
02703,2502190
01501,2502220
01501,2502220
01501,2502220
01501,2502220
01501,2502220
01501,2502220
02322,2502250
02322,2502250
02322,2502250
01432,2502280
01432,2502280
01432,2502280
01432,2502280
02601,2502310
02601,2502310
02632,2502310
02601,2502310
02601,2502310
02648,2502310
02601,2502310
02655,2502310
02668,2502310
02635,2502310
02648,2502310
02655,2502310
02648,2502310
01730,2502400
01730,2502400
01730,2502400
01730,2502400
01007,2502430
01007,2502430
01007,2502430
01007,2502430
01007,2502430
01007,2502430
01007,2502430
01007,2502430
02019,2502460
02019,2502460
02019,2502460
02019,2502460
02019,2502460
02019,2502460
02178,2502490
02178,2502490
02178,2502490
02178,2502490
02178,2502490
02178,2502490
02779,2502520
01236,2502530
01230,2502530
01230,2502530
01262,2502530
01266,2502530
01230,2502530
01503,2502550
01505,2502580
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01915,2502640
01821,2502670
01821,2502670
01862,2502670
01862,2502670
01821,2502670
01821,2502670
01821,2502670
01821,2502670
01821,2502670
01568,2502710
01529,2502715
01504,2502715
01504,2502715
01504,2502715
02021,2502740
02021,2502740
02134,2502790
02130,2502790
02135,2502790
02132,2502790
02118,2502790
02116,2502790
02115,2502790
02121,2502790
02119,2502790
02135,2502790
02118,2502790
02126,2502790
02131,2502790
02129,2502790
02129,2502790
02116,2502790
02128,2502790
02128,2502790
02119,2502790
02119,2502790
02131,2502790
02128,2502790
02124,2502790
02128,2502790
02125,2502790
02136,2502790
02113,2502790
02119,2502790
02124,2502790
02115,2502790
02124,2502790
02136,2502790
02131,2502790
02122,2502790
02135,2502790
02129,2502790
02136,2502790
02119,2502790
02128,2502790
02136,2502790
02134,2502790
02135,2502790
02127,2502790
02126,2502790
02130,2502790
02128,2502790
02119,2502790
02130,2502790
02121,2502790
02131,2502790
02130,2502790
02124,2502790
02121,2502790
02125,2502790
02125,2502790
02128,2502790
02118,2502790
02124,2502790
02130,2502790
02127,2502790
02111,2502790
02132,2502790
02119,2502790
02124,2502790
02120,2502790
02128,2502790
02130,2502790
02121,2502790
02130,2502790
02122,2502790
02126,2502790
02119,2502790
02127,2502790
02131,2502790
02119,2502790
02127,2502790
02127,2502790
02128,2502790
02122,2502790
02125,2502790
02124,2502790
02131,2502790
02119,2502790
02121,2502790
02119,2502790
02119,2502790
02122,2502790
02132,2502790
02125,2502790
02128,2502790
02119,2502790
02121,2502790
02126,2502790
02127,2502790
02130,2502790
02135,2502790
02134,2502790
02122,2502790
02129,2502790
02131,2502790
02132,2502790
02125,2502790
02136,2502790
02132,2502790
02135,2502790
02116,2502790
02121,2502790
02135,2502790
02136,2502790
02121,2502790
02124,2502790
02116,2502790
02132,2502790
02120,2502790
02129,2502790
02115,2502790
02120,2502790
02134,2502790
02120,2502790
02135,2502790
02125,2502790
02130,2502790
02124,2502790
02542,2502820
02542,2502820
02542,2502820
02532,2502820
02532,2502820
02532,2502820
01719,2502850
01921,2502880
01921,2502880
01505,2502910
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02184,2502940
02631,2502970
02767,2503030
02324,2503030
02324,2503030
02324,2503030
02324,2503030
02324,2503030
02767,2503030
02767,2503030
02767,2503030
02767,2503030
02324,2503030
01010,2503060
02715,2503070
02780,2503080
02401,2503090
02402,2503090
02401,2503090
02402,2503090
02402,2503090
02401,2503090
02402,2503090
02402,2503090
02402,2503090
02402,2503090
02402,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02401,2503090
02402,2503090
02401,2503090
02401,2503090
01506,2503120
02146,2503150
02167,2503150
02146,2503150
02167,2503150
02146,2503150
02146,2503150
02146,2503150
02146,2503150
02146,2503150
01803,2503240
01803,2503240
01803,2503240
01803,2503240
01803,2503240
01803,2503240
02139,2503270
02139,2503270
02143,2503270
02138,2503270
02139,2503270
02141,2503270
02139,2503270
02138,2503270
02138,2503270
02139,2503270
02139,2503270
02140,2503270
02139,2503270
02138,2503270
02141,2503270
02139,2503270
02021,2503300
02021,2503300
02021,2503300
02021,2503300
02021,2503300
02645,2503310
01741,2503330
02330,2503360
02330,2503360
02330,2503360
01223,2503390
01226,2503390
01235,2503390
01226,2503390
01226,2503390
01235,2503390
01026,2503390
02633,2503480
02633,2503480
01824,2503510
01863,2503510
01863,2503510
01863,2503510
01824,2503510
01824,2503510
01824,2503510
02150,2503540
02150,2503540
02150,2503540
02150,2503540
02150,2503540
02150,2503540
02150,2503540
02150,2503540
02150,2503540
02150,2503540
02150,2503540
01020,2503660
01020,2503660
01020,2503660
01013,2503660
01022,2503660
01013,2503660
01020,2503660
01013,2503660
01013,2503660
01020,2503660
01020,2503660
01020,2503660
01013,2503660
01020,2503660
01022,2503660
01020,2503660
01247,2503720
01510,2503750
01510,2503750
01510,2503750
01510,2503750
02025,2503780
02025,2503780
02025,2503780
01742,2503840
01742,2503840
01742,2503840
01742,2503840
01742,2503870
01341,2503900
01923,2503990
01923,2503990
01923,2503990
01923,2503990
01923,2503990
01923,2503990
01923,2503990
01923,2503990
02748,2504020
02747,2504020
02747,2504020
02747,2504020
02747,2504020
02748,2504020
02026,2504050
02026,2504050
02026,2504050
02026,2504050
02026,2504050
02026,2504050
02026,2504050
01373,2504080
02664,2504140
02670,2504140
02664,2504140
02673,2504140
02673,2504140
02660,2504140
02664,2504140
02664,2504140
02715,2504200
02764,2504200
02715,2504200
02769,2504200
02769,2504200
01516,2504230
01516,2504230
02030,2504260
02030,2504260
02030,2504290
02030,2504290
01826,2504320
01826,2504320
01826,2504320
01826,2504320
01826,2504320
01826,2504320
01507,2504360
01571,2504360
01571,2504360
01571,2504360
01571,2504360
01507,2504360
02332,2504410
02332,2504410
02332,2504410
02333,2504440
02333,2504440
02333,2504440
01028,2504500
01028,2504500
01028,2504500
01028,2504500
01028,2504500
02642,2504530
02653,2504560
02651,2504560
01027,2504590
01027,2504590
01027,2504590
01027,2504590
01027,2504590
01027,2504590
02375,2504620
02356,2504620
02356,2504620
02356,2504620
02356,2504620
02356,2504620
02356,2504620
02557,2504650
01349,2504710
01929,2504740
01937,2504750
02149,2504770
02149,2504770
02149,2504770
02149,2504770
02149,2504770
02149,2504770
02149,2504770
02149,2504770
02149,2504770
02149,2504770
02719,2504800
02719,2504800
02719,2504800
02719,2504800
02719,2504800
02719,2504800
02723,2504830
02720,2504830
02724,2504830
02721,2504830
02720,2504830
02721,2504830
02720,2504830
02723,2504830
02723,2504830
02723,2504830
02724,2504830
02724,2504830
02721,2504830
02724,2504830
02721,2504830
02720,2504830
02723,2504830
02720,2504830
02721,2504830
02721,2504830
02724,2504830
02720,2504830
02720,2504830
02720,2504830
02721,2504830
02724,2504830
02720,2504830
02723,2504830
02724,2504830
02720,2504830
02724,2504830
02720,2504830
02721,2504830
02720,2504830
02721,2504830
02720,2504830
02536,2504860
02540,2504860
02540,2504860
02540,2504860
02540,2504860
02556,2504860
02536,2504860
01420,2504890
01420,2504890
01420,2504890
01420,2504890
01420,2504890
01420,2504890
01420,2504890
01420,2504890
01420,2504890
01247,2504920
02035,2504950
02035,2504950
02035,2504950
02035,2504950
02035,2504950
02035,2504950
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
01701,2504980
02038,2505010
02038,2505010
02038,2505010
02038,2505010
02038,2505010
02038,2505010
02038,2505010
01376,2505020
02717,2505040
02347,2505070
02347,2505070
01373,2505100
01440,2505130
01440,2505130
01440,2505130
01440,2505130
01440,2505130
01440,2505130
01008,2505160
01011,2505160
01050,2505160
01050,2505160
01050,2505160
01071,2505160
01098,2505160
01833,2505220
01833,2505220
01833,2505220
01351,2505270
01376,2505270
01376,2505270
01351,2505270
01376,2505270
01351,2505270
01930,2505280
01930,2505280
01930,2505280
01930,2505280
01930,2505280
01930,2505280
01930,2505280
01930,2505280
02713,2505340
01519,2505370
01536,2505370
01560,2505370
01519,2505370
01519,2505370
01033,2505400
01033,2505400
01033,2505400
01034,2505430
01810,2505470
01879,2505480
02723,2505485
01301,2505490
01301,2505490
01301,2505490
01301,2505490
01301,2505490
01301,2505490
01301,2505490
01301,2505490
01450,2505500
01450,2505500
01827,2505500
01450,2505500
01450,2505500
01450,2505500
01035,2505580
01035,2505580
01035,2505580
02338,2505610
01982,2505670
01982,2505670
01982,2505670
01984,2505670
01036,2505730
01095,2505730
01095,2505730
01095,2505730
01095,2505730
01095,2505730
01036,2505730
01027,2505740
01237,2505760
02339,2505790
02339,2505790
02339,2505790
02339,2505790
02339,2505790
01451,2505880
01451,2505880
02645,2505910
02645,2505910
02645,2505910
01038,2505940
01038,2505940
01832,2505970
01830,2505970
01832,2505970
01832,2505970
01835,2505970
01835,2505970
01832,2505970
01830,2505970
01830,2505970
01830,2505970
01835,2505970
01832,2505970
01830,2505970
01835,2505970
01830,2505970
01832,2505970
01830,2505970
01832,2505970
01830,2505970
01830,2505970
01835,2505970
01339,2506000
02043,2506090
02043,2506090
02043,2506090
02043,2506090
02043,2506090
02343,2506150
02343,2506150
02343,2506150
01521,2506210
01746,2506240
01746,2506240
01746,2506240
01746,2506240
01746,2506240
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01040,2506270
01747,2506300
01747,2506300
01747,2506300
01747,2506300
01747,2506300
01748,2506330
01748,2506330
01748,2506330
01748,2506330
01749,2506390
01749,2506390
01749,2506390
01749,2506390
01749,2506390
01749,2506390
02045,2506420
02045,2506420
02045,2506420
01938,2506480
01938,2506480
01938,2506480
01938,2506480
02093,2506510
02056,2506510
02364,2506540
02346,2506570
01237,2506630
01841,2506660
01841,2506660
01841,2506660
01843,2506660
01841,2506660
01841,2506660
01843,2506660
01841,2506660
01843,2506660
01841,2506660
01841,2506660
01843,2506660
01841,2506660
01840,2506660
01840,2506660
01841,2506660
01840,2506660
01841,2506660
01841,2506660
01238,2506690
01238,2506690
01524,2506720
01524,2506720
01524,2506720
01524,2506720
01240,2506750
01240,2506750
01240,2506750
01453,2506780
01453,2506780
01453,2506780
01453,2506780
01453,2506780
01453,2506780
01453,2506780
01453,2506780
01453,2506780
01054,2506810
02173,2506840
02173,2506840
02173,2506840
02173,2506840
02173,2506840
02173,2506840
02173,2506840
02173,2506840
02173,2506840
01773,2506900
01730,2506900
01730,2506900
01773,2506900
01776,2506930
01460,2506960
01460,2506960
01460,2506960
01106,2506990
01106,2506990
01106,2506990
01106,2506990
01106,2506990
01106,2506990
01106,2506990
01851,2507020
01852,2507020
01852,2507020
01854,2507020
01850,2507020
01854,2507020
01854,2507020
01851,2507020
01850,2507020
01851,2507020
01854,2507020
01852,2507020
01852,2507020
01851,2507020
01852,2507020
01850,2507020
01852,2507020
01852,2507020
01851,2507020
01852,2507020
01852,2507020
01852,2507020
01854,2507020
01852,2507020
01852,2507020
01851,2507020
01854,2507020
01854,2507020
01852,2507020
01056,2507050
01056,2507050
01056,2507050
01056,2507050
01056,2507050
01462,2507080
01462,2507080
01462,2507080
01902,2507110
01902,2507110
01902,2507110
01902,2507110
01902,2507110
01902,2507110
01905,2507110
01905,2507110
01902,2507110
01904,2507110
01902,2507110
01902,2507110
01902,2507110
01904,2507110
01902,2507110
01902,2507110
01902,2507110
01905,2507110
01905,2507110
01902,2507110
01904,2507110
01904,2507110
01905,2507110
01905,2507110
01902,2507110
01905,2507110
01902,2507110
01905,2507110
01905,2507110
01940,2507140
01940,2507140
01940,2507140
01940,2507140
02148,2507170
02148,2507170
02148,2507170
02148,2507170
02148,2507170
02148,2507170
02148,2507170
02148,2507170
02148,2507170
02148,2507170
01944,2507200
01944,2507200
02048,2507230
02048,2507230
02048,2507230
02048,2507230
02048,2507230
01945,2507260
01945,2507260
01945,2507260
01945,2507260
01945,2507260
01945,2507260
01945,2507260
02738,2507290
01752,2507320
01752,2507320
01752,2507320
01752,2507320
01752,2507320
01752,2507320
01752,2507320
01752,2507320
02050,2507350
02050,2507350
02050,2507350
02050,2507350
02050,2507350
02050,2507350
02050,2507350
02557,2507380
01983,2507410
02649,2507440
02649,2507440
02739,2507470
02739,2507470
01754,2507500
01754,2507500
01754,2507500
02052,2507530
02052,2507530
02052,2507530
02052,2507530
02052,2507530
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02155,2507560
02053,2507590
02053,2507590
02053,2507590
02053,2507590
02176,2507620
02176,2507620
02176,2507620
02176,2507620
02176,2507620
02176,2507620
02176,2507620
02176,2507620
02176,2507620
01756,2507680
01568,2507680
01756,2507680
01756,2507680
01844,2507740
01844,2507740
01844,2507740
01844,2507740
01844,2507740
01844,2507740
01844,2507740
01844,2507740
01844,2507740
02346,2507770
02346,2507770
02346,2507770
02346,2507770
02346,2507770
02346,2507770
02346,2507770
01949,2507830
01949,2507830
01757,2507860
01757,2507860
01757,2507860
01757,2507860
01757,2507860
01757,2507860
01527,2507890
01527,2507890
01527,2507890
02054,2507920
02054,2507920
02054,2507920
02186,2507980
02186,2507980
02187,2507980
02186,2507980
02186,2507980
02186,2507980
02173,2507985
01370,2507990
01340,2507990
01370,2507990
01330,2507990
01057,2508040
01057,2508040
01057,2508040
01420,2508050
01267,2508160
01908,2508220
02554,2508250
02554,2508250
02554,2508250
01436,2508280
01438,2508280
01436,2508280
01331,2508280
01468,2508280
01740,2508310
01775,2508310
01523,2508310
01523,2508310
01740,2508310
01775,2508310
01775,2508310
01886,2508320
01760,2508340
01760,2508340
01760,2508340
01760,2508340
01760,2508340
01760,2508340
01760,2508340
01760,2508340
01760,2508340
02192,2508370
02192,2508370
02192,2508370
02194,2508370
02194,2508370
02194,2508370
02192,2508370
02744,2508430
02745,2508430
02740,2508430
02745,2508430
02745,2508430
02740,2508430
02740,2508430
02745,2508430
02740,2508430
02740,2508430
02746,2508430
02740,2508430
02740,2508430
02745,2508430
02740,2508430
02744,2508430
02744,2508430
02740,2508430
02746,2508430
02740,2508430
02745,2508430
02746,2508430
02744,2508430
02746,2508430
02740,2508430
02740,2508430
02744,2508430
02740,2508430
02745,2508440
01364,2508530
01950,2508580
01950,2508580
01950,2508580
01950,2508580
01950,2508580
02158,2508610
02159,2508610
02160,2508610
02168,2508610
02159,2508610
02166,2508610
02160,2508610
02161,2508610
02165,2508610
02160,2508610
02159,2508610
02158,2508610
02159,2508610
02159,2508610
02160,2508610
02159,2508610
02165,2508610
02158,2508610
02166,2508610
02168,2508610
02056,2508640
02056,2508640
02081,2508650
01247,2508670
01247,2508670
01247,2508670
01247,2508670
01247,2508670
01845,2508700
01845,2508700
01845,2508700
01845,2508700
01845,2508700
01845,2508700
01845,2508700
01845,2508700
02760,2508730
02760,2508730
02760,2508730
02760,2508730
02760,2508730
02760,2508730
02760,2508730
02760,2508730
02760,2508730
01535,2508760
01535,2508760
01469,2508790
01431,2508790
01469,2508790
01469,2508790
01437,2508790
01463,2508790
01469,2508790
01864,2508820
01864,2508820
01864,2508820
01864,2508820
01864,2508820
01949,2508830
01060,2508850
01060,2508850
01060,2508850
01053,2508850
01060,2508850
01060,2508850
01060,2508860
01532,2508880
01532,2508880
01532,2508880
01532,2508880
01532,2508910
01534,2508940
01588,2508940
01588,2508940
01588,2508940
01588,2508940
01588,2508940
01247,2508950
01880,2508960
02766,2509000
02766,2509000
02766,2509000
02766,2509000
02061,2509030
02061,2509030
02061,2509030
02061,2509030
02061,2509030
02062,2509060
02062,2509060
02062,2509060
02062,2509060
02062,2509060
02062,2509060
02062,2509060
02539,2509090
02770,2509140
02739,2509150
02739,2509150
01364,2509180
01364,2509180
01364,2509180
02653,2509210
01540,2509270
01540,2509270
01540,2509270
01540,2509270
01540,2509270
01069,2509300
01069,2509300
01069,2509300
01069,2509310
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01960,2509360
01002,2509390
02359,2509420
02359,2509420
02359,2509420
01834,2509450
01860,2509450
01985,2509450
01860,2509450
01985,2509450
01985,2509450
01366,2509540
01360,2509600
01337,2509600
01301,2509600
01360,2509600
01364,2509600
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
01201,2509630
02762,2509690
02762,2509690
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02360,2509720
02367,2509780
02657,2509840
02657,2509840
02170,2509870
02169,2509870
02171,2509870
02169,2509870
02169,2509870
02169,2509870
02171,2509870
02169,2509870
02169,2509870
02169,2509870
02171,2509870
02171,2509870
02169,2509870
02169,2509870
02169,2509870
02171,2509870
02170,2509870
01364,2509900
02368,2509930
02368,2509930
02368,2509930
02368,2509930
02368,2509930
02368,2509930
02368,2509930
01867,2509990
01867,2509990
01867,2509990
01867,2509990
01867,2509990
01867,2509990
01867,2509990
02151,2510050
02151,2510050
02151,2510050
02151,2510050
02151,2510050
02151,2510050
02151,2510050
01254,2510080
02770,2510140
02370,2510170
02370,2510170
02370,2510170
02370,2510170
02370,2510170
01966,2510200
01966,2510200
01966,2510200
01367,2510230
01970,2510380
01970,2510380
01970,2510380
01970,2510380
01970,2510380
01970,2510380
01970,2510380
01970,2510380
01970,2510380
01970,2510380
02563,2510470
02537,2510470
02644,2510470
02537,2510470
01906,2510500
01906,2510500
01906,2510500
01906,2510500
01906,2510500
01906,2510500
01906,2510500
01906,2510500
01256,2510530
02066,2510560
02066,2510560
02060,2510560
02066,2510560
02066,2510560
02771,2510590
02771,2510590
02771,2510590
02771,2510590
02771,2510590
01821,2510615
02067,2510620
02067,2510620
02067,2510620
02067,2510620
02067,2510620
01770,2510710
01464,2510740
01464,2510740
01545,2510770
01545,2510770
01545,2510770
01545,2510770
01545,2510770
01545,2510770
01072,2510800
02359,2510830
02364,2510830
02726,2510860
02726,2510860
02726,2510860
02725,2510860
02726,2510860
02726,2510860
02145,2510890
02144,2510890
02143,2510890
02145,2510890
02144,2510890
02143,2510890
02144,2510890
02143,2510890
02145,2510890
02144,2510890
02143,2510890
02145,2510890
02145,2510890
01075,2510920
01075,2510920
01075,2510920
01075,2510920
02339,2510930
01073,2510950
01073,2510950
01772,2510980
01772,2510980
01772,2510980
01550,2511010
01550,2511010
01550,2511010
01550,2511010
01550,2511010
02375,2511020
01257,2511040
01257,2511040
01257,2511040
01257,2511040
